EVENT	RDCLASS	SPD_KM	MED_INC	pop_dens_200	veh_type	BAD_WEAT	SEVERITY	DARK	Park_10	hosp_50	veh_mvt	Comm_Per	Res_Per	Inter_Acc
1274	5	50	19591	6338.15910617	car	0	1	0	0	0	leftturn	9.3700226589	66.3689539831	1
5466	4	60	51007	934.312809425	VTB	0	1	0	0	0	rightturn	0.6703711419	0.1582926362	1
2238	5	50	27857	15015.0255196	car	0	1	0	0	0	straight	10.0042938458	70.3986882198	1
5753	2	80	28915	1230.19600986	car	1	1	1	1	0	rightturn	15.6441904263	44.6845123647	1
815	5	50	37272	7659.17383915	car	1	1	1	0	0	leftturn	0.194054829	60.4097287093	1
1185	5	50	55425	3808.92861065	car	0	1	0	0	0	leftturn	12.9733870752	42.7063545193	1
4304	4	60	40339	10206.8000327	VTB	1	1	0	0	0	straight	5.6053647928	79.2900622642	0
1624	5	50	100094	3745.67066841	car	1	1	1	0	0	leftturn	0.6884609109	82.1301473746	1
1170	5	50	42723	940.447210252	car	0	1	1	0	0	straight	17.4819168811	36.5212806582	1
4006	4	60	24707	12635.7101138	car	0	1	1	0	0	straight	21.6952580134	57.0015376978	1
1796	5	50	33902	8115.32968836	car	0	1	0	0	0	rightturn	1.8775655816	49.0365302495	1
2422	5	50	34526	13086.2974481	car	1	1	0	0	0	leftturn	3.9609163679	74.532786569	0
3933	4	60	14682	45325.8697374	car	0	1	0	0	0	rightturn	13.6309249573	61.0697004343	1
2327	5	50	29445	9467.24708769	car	0	1	0	0	0	leftturn	8.6463634496	68.3642452675	1
4442	4	60	21667	10773.2897597	VTB	0	1	1	0	0	straight	11.4253076994	35.2811871658	0
645	5	50	14682	45325.8697374	VTB	0	1	0	0	0	leftturn	15.7885410732	60.9844022203	1
2451	5	50	40106	11330.0473911	car	0	1	0	0	0	straight	3.1282360658	50.1992559647	1
2454	5	50	57258	12777.0044206	car	0	2	0	0	0	straight	6.6526137338	62.063480781	0
3361	5	50	48800	3035.69986072	car	0	1	0	1	0	straight	0	76.0489412021	0
2752	5	50	31549	6956.60541293	car	0	0	0	0	0	leftturn	8.0267886771	66.166382137	1
5252	4	60	41527	6031.8580864	VTB	1	1	1	0	0	straight	19.7396592512	52.9386300901	0
3009	5	50	36841	8188.92112153	car	0	1	0	0	0	other	2.2915379948	77.2146636878	0
1453	5	50	31595	10830.8459402	VTB	0	3	0	0	0	backup	9.954448022	57.9669315669	1
5413	4	60	31989	13551.7139033	car	1	1	1	0	0	straight	0.7278750656	60.0016923928	1
2480	5	50	42619	15379.2660887	car	0	1	0	0	0	straight	9.7347070211	73.9483734497	0
3753	4	60	14682	45325.8697374	VTB	0	2	0	0	0	rightturn	19.8899492515	60.5758938123	0
4779	4	60	32580	16117.2987746	car	1	1	1	0	0	straight	2.9811408714	62.8767950848	1
5617	3	60	31613	7015.58291675	car	1	1	0	0	0	straight	11.840118141	60.0060995683	1
1924	5	50	38165	4437.41511636	car	0	1	0	0	0	leftturn	3.4602439446	46.5661532889	1
275	5	50	38723	10465.8410341	car	0	1	1	0	0	straight	0.2952534628	69.3186027299	1
1566	5	50	33322	3914.59586242	car	0	1	0	0	0	leftturn	3.7679694739	56.0153123669	0
4492	4	60	35999	3823.07375523	car	0	0	0	0	0	straight	1.6535969127	61.7351894646	1
4809	4	60	31613	7015.58291675	car	0	1	0	0	0	straight	1.7245551953	50.0377851988	1
339	5	50	55714	4839.95834355	car	0	1	0	0	0	straight	0	80.4649237078	0
830	5	50	33553	10635.6886953	car	0	1	0	0	0	straight	1.2380608164	56.5266030871	0
5790	2	80	23262	18498.8156027	car	1	1	1	0	0	leftturn	10.038133474	57.0865188273	1
2453	5	50	57911	7445.72266332	car	0	1	0	0	0	leftturn	1.4283422357	72.0978952967	1
766	5	50	39586	2788.81920954	car	1	0	0	0	0	straight	1.0565308225	72.2498706041	1
4241	4	60	23067	12679.948957	VTB	1	0	1	0	0	leftturn	4.0404913861	63.0499294171	1
2328	5	50	30412	1918.88719194	car	0	1	0	0	0	rightturn	2.241096577	12.9493837686	1
538	5	50	34145	10556.3041258	car	0	1	0	0	0	leftturn	9.2629289245	67.4314481345	1
2114	5	50	36841	8188.92112153	car	1	1	0	0	0	leftturn	0.391860083	54.1692890608	1
3812	4	60	37272	7659.17383915	VTB	0	1	0	0	0	leftturn	1.1743478766	52.5461322423	1
4413	4	60	29290	11503.6761017	car	0	1	0	0	0	straight	6.573586022	32.2603329672	1
4380	4	50	49921	7152.37984179	car	0	1	1	0	0	straight	1.8457593505	91.979485258	0
1606	5	50	31535	13360.6287738	VTB	0	1	0	0	0	rightturn	1.5706388179	32.1176503255	1
3523	4	60	30450	11509.7949972	car	1	1	0	0	0	straight	0.6551209269	60.5184071483	0
4745	4	60	23266	14465.9625057	car	0	1	0	0	0	backup	4.8641824528	29.8459648842	0
5209	4	60	33730	4531.08881457	car	0	1	0	0	0	straight	18.8049355799	40.4586160914	0
3570	4	60	39283	9267.90953804	car	0	1	0	0	0	straight	10.7783704782	62.3897007137	1
5587	3	60	40180	6278.67117429	car	1	1	1	1	0	rightturn	0.6648470297	53.5554744461	1
5874	2	80	38082	9452.39947607	car	1	1	1	0	0	other	11.2753939687	60.1923089509	1
2817	5	50	39931	4613.88417651	car	0	1	0	0	0	leftturn	23.223824313	68.0979003281	1
820	5	50	24460	8655.89498505	car	0	1	1	0	0	straight	1.0590656173	55.0797467555	1
1701	5	50	33738	14841.989946	car	0	1	0	0	0	leftturn	4.2350807546	78.6463359883	1
2192	5	50	35914	15422.5404198	car	1	1	0	0	0	rightturn	3.7896569476	63.1992456786	1
5170	4	60	32591	4967.93237601	car	1	1	0	0	0	straight	0.4754299325	82.099721112	0
4452	4	60	29290	11503.6761017	car	0	1	0	0	0	straight	2.6813396096	57.7421546336	1
2719	5	50	25911	6179.55616976	car	0	1	0	0	0	straight	0.1673370392	49.0879838058	0
1208	5	50	70524	5248.27449734	car	0	1	0	1	0	straight	13.6774918142	37.8033487004	0
1792	5	50	39192	1406.4656225	car	0	1	0	0	0	backup	6.1110313097	31.9161982559	0
1902	5	50	38165	4437.41511636	car	0	1	1	0	0	leftturn	3.2820104058	20.9840103717	0
3615	4	60	44582	5232.80930632	car	0	1	0	0	0	leftturn	0.428536404	80.644456875	0
2210	5	50	40452	14111.0457932	car	1	1	0	0	0	rightturn	3.7984256026	66.4064367735	1
2293	5	50	28091	19976.0611054	car	1	1	0	0	0	leftturn	7.9754820546	66.2181734905	1
1203	5	50	33193	7082.66265326	car	0	1	1	0	0	straight	13.8644186691	71.6041810293	0
5780	2	80	23262	18498.8156027	car	1	1	1	0	0	straight	10.038133474	57.0865188273	1
3038	5	50	37335	12005.8497772	car	1	1	1	0	0	leftturn	2.1010385524	50.1503885635	1
1664	5	50	40339	10206.8000327	car	0	1	0	1	0	straight	2.3381391728	67.7985873004	0
559	5	50	24342	10690.356832	car	1	1	0	0	0	leftturn	0.789039682	58.5595786338	1
5180	4	60	45000	3017.01541628	car	0	1	0	0	0	straight	18.3580578671	44.7005272567	0
3809	4	60	39742	2028.03718331	VTB	0	1	0	0	0	rightturn	21.5729335456	25.2886869311	0
1268	5	50	24360	14052.1476683	car	0	1	1	0	0	straight	13.675482084	78.0397178023	0
3505	4	60	82705	2223.43005543	car	0	1	0	0	0	straight	45.4942611112	10.9567670057	0
4468	4	60	35999	3823.07375523	car	0	1	0	0	0	other	1.2653809756	55.5969248227	1
2829	5	50	39931	4613.88417651	VTB	0	1	0	0	0	other	23.223824313	68.0979003281	1
4372	4	60	33944	16204.5052333	VTB	1	3	0	0	0	straight	6.7857803614	63.0596415405	0
1118	5	50	28915	1230.19600986	car	1	1	0	0	0	leftturn	18.1991688984	47.9181936134	1
1782	5	60	33902	8115.32968836	car	0	1	0	0	0	straight	5.1424456122	62.6346187294	0
2988	5	50	38662	6538.42418143	car	0	1	0	0	0	leftturn	1.9367257529	78.164524487	1
4938	4	60	38261	17717.4882361	car	0	2	1	0	0	straight	11.2315394996	73.5640633778	0
3492	4	60	54594	2165.62184473	car	0	1	0	0	0	rightturn	0.2426437549	57.9383865845	1
3059	5	50	33169	13791.9118056	VTB	0	2	0	0	0	straight	4.2565549763	68.6424601538	1
1043	5	50	14682	45325.8697374	car	1	1	0	0	0	other	15.7885410732	60.9844022203	1
3042	5	50	30619	13978.9063031	car	1	1	1	0	0	leftturn	2.3689533598	77.2197151654	1
3313	5	50	44851	4343.14441644	car	0	1	0	0	0	straight	0.7920596848	50.3520230422	1
1504	5	50	32349	12610.6404966	car	1	1	0	0	0	leftturn	4.0769809883	76.6634150224	1
5268	4	60	41776	5020.3623504	VTB	1	1	0	0	0	other	69.9348713708	3.0801571304	0
3668	4	60	28846	3346.50676797	VTB	0	1	0	0	0	straight	1.1506875445	25.8332705464	1
4664	4	60	29588	9389.14914954	car	1	1	0	0	0	leftturn	0.7895127394	58.5134861281	1
3804	4	60	45521	1103.66044026	car	1	1	1	0	0	straight	49.0998636523	43.0147628891	1
1739	5	50	40339	10206.8000327	car	0	1	0	0	0	other	2.0193215276	67.5002621202	1
3575	4	60	52511	1355.81345676	car	0	0	0	0	0	straight	0	84.8773754551	1
2226	5	50	41255	16055.4895591	car	0	1	0	0	0	straight	4.7835429714	65.2565843867	1
419	5	50	40414	5272.19122679	car	0	1	0	0	0	backup	0.8489125722	65.9787061961	0
2163	5	50	27857	15015.0255196	VTB	0	3	0	0	0	leftturn	5.8954999798	74.6959036053	1
449	5	50	48825	4929.53103589	car	0	1	0	0	0	backup	3.504581832	60.2785167258	0
3770	4	60	49728	5183.39966928	car	1	1	0	0	0	backup	0	40.163782967	0
313	5	50	96383	267.625770551	car	1	1	0	0	0	straight	6.3646517018	17.5784061731	0
2190	5	50	35914	15422.5404198	car	1	0	0	0	0	rightturn	3.7896569476	63.1992456786	1
5929	2	80	55797	3176.94573361	car	0	1	0	0	0	straight	0	6.0347045924	0
4793	4	60	30522	7639.29292288	car	0	0	0	0	0	rightturn	7.4005208482	35.9883189046	1
4494	4	60	35999	3823.07375523	car	0	1	0	0	0	straight	1.6535969127	61.7351894646	1
4114	4	60	34521	2476.1169016	car	0	1	0	0	0	leftturn	18.4389420821	58.1814478574	1
5213	4	60	41527	6031.8580864	car	1	1	0	0	0	straight	19.7396592512	52.9386300901	1
406	5	50	44613	1231.9215972	car	0	3	0	0	0	straight	0	54.0738324071	0
405	5	50	52511	1355.81345676	car	0	1	0	0	0	straight	9.3021189443	57.5773647322	0
886	5	50	42176	2999.987145	VTB	1	2	0	1	0	straight	0.6895801496	81.7911015056	1
681	5	50	14682	45325.8697374	car	0	2	0	0	0	straight	15.7885410732	60.9844022203	1
4709	4	60	41102	12401.387303	car	0	1	0	0	0	backup	2.7568778401	53.6362028445	0
1388	5	50	31595	10830.8459402	VTB	0	1	0	0	0	leftturn	10.3509570427	56.607771529	1
2747	5	50	32902	8392.54245808	car	1	1	0	0	0	leftturn	1.431332104	74.2277346825	1
512	5	50	43168	5041.00230679	car	1	1	0	0	0	backup	19.1919313183	72.2327639654	0
908	5	50	38808	10737.7923169	car	0	1	0	0	0	backup	1.4028989917	81.03607533	0
2485	5	50	50431	15027.3165381	car	1	1	0	0	0	straight	8.6908371959	58.2000698378	1
2764	5	50	35862	9985.91752524	VTB	0	1	0	0	0	rightturn	4.2922934706	48.5522865486	1
589	5	50	39849	9367.50540581	car	0	1	0	0	0	leftturn	1.7525431799	78.1470932513	0
3057	5	50	34879	12975.0296035	car	1	1	1	0	0	straight	1.3264470683	43.3849539962	1
4770	4	60	32467	9997.111363	car	1	1	0	0	0	leftturn	12.886004699	58.7338747101	1
2169	5	50	35914	15422.5404198	car	1	1	0	0	0	leftturn	3.7896569476	63.1992456786	1
5126	4	60	25145	8119.70254402	car	0	1	0	0	0	straight	7.0854421076	24.4595815316	0
788	5	50	35263	9777.07384638	car	0	1	0	0	0	straight	0.1971406056	89.8526333486	0
4308	4	60	33902	8115.32968836	car	1	0	1	1	0	backup	4.5796958041	61.9673880584	0
5414	4	60	31438	11660.6793801	car	0	1	0	0	0	rightturn	0.4706095753	58.4694928186	1
910	5	50	27380	14573.52834	car	0	1	0	0	0	straight	7.0852764044	69.3392693727	1
173	5	50	61337	4256.56451141	car	0	1	1	0	0	straight	0	94.2108017755	1
3805	4	60	45521	1103.66044026	car	1	1	1	0	0	straight	47.2321332621	50.1789965987	1
5886	2	80	45317	3627.73563407	car	1	1	1	0	0	leftturn	6.4587099523	77.5379886142	1
1476	5	50	33930	3892.32977943	car	0	1	0	0	0	straight	1.1592052859	49.7628115609	0
2120	5	50	36841	8188.92112153	car	0	1	0	0	0	straight	1.1751905022	78.6338303765	1
2458	5	50	37398	9642.86646381	car	0	1	0	0	0	leftturn	2.8944407896	57.6146246868	1
3882	4	60	31712	10817.4570173	car	1	1	0	0	0	leftturn	0.9748708929	77.9829116522	1
400	5	50	29989	2564.17869958	car	0	1	0	0	0	straight	3.120037599	39.9587126277	0
1241	5	50	27786	5138.03814623	car	1	1	0	0	0	other	16.8123909437	51.2774375532	0
3158	5	50	44357	5850.37060039	VTB	1	1	0	0	0	straight	54.8608153957	40.6922103447	0
2716	5	60	34185	5311.75325677	car	0	1	0	0	0	straight	0.0051825473	10.1735802456	0
2672	5	50	31549	6956.60541293	car	1	2	0	0	0	leftturn	1.6904758118	49.3322807969	1
3037	5	50	34318	7527.08842394	car	1	1	0	0	0	leftturn	29.1397821774	56.9577334255	0
2613	5	60	42274	9578.86839913	VTB	1	1	0	1	0	other	9.9287332485	66.6955290601	0
3488	4	60	74033	644.809137383	car	0	1	0	0	0	leftturn	75.9580501797	2.3692763464	0
4687	4	60	34501	2123.86698781	car	1	2	1	0	0	straight	3.9594081806	55.3696337942	0
1988	5	50	37881	9149.06142248	car	0	1	0	0	0	rightturn	0.8185244298	38.3133652998	1
5463	4	60	53360	3114.50689493	car	0	1	0	0	0	straight	0.8416875857	90.1408887043	0
5623	3	60	31613	7015.58291675	car	1	1	0	0	0	rightturn	11.840118141	60.0060995683	1
5741	2	80	37301	10518.142827	car	0	1	1	0	0	other	13.8267602529	34.3777404789	0
5246	4	60	41776	5020.3623504	VTB	0	1	0	0	0	straight	54.2575783446	32.5730779123	1
326	5	50	36478	8276.69611611	car	1	1	0	1	0	straight	0.2636446284	59.0921516357	1
1903	5	50	36796	5461.59352807	VTB	1	1	0	0	0	straight	1.6228635885	30.7146833412	0
4588	4	60	31772	10304.0509411	car	0	2	1	0	0	straight	2.9357260075	83.7717199429	1
1173	5	50	42723	940.447210252	car	0	1	1	0	0	straight	17.4819168811	36.5212806582	1
2376	5	50	30522	7639.29292288	car	1	1	0	0	0	straight	7.4578272249	28.9913639169	0
660	5	50	70939	1207.12470587	car	0	1	1	0	0	other	0	45.0838268726	1
3590	4	60	48825	4929.53103589	car	1	2	0	0	0	leftturn	9.2907681942	64.0312377142	1
3080	5	50	33169	13791.9118056	car	0	1	0	0	0	leftturn	4.2565549763	68.6424601538	1
3998	4	60	42723	940.447210252	VTB	0	1	0	0	0	leftturn	11.9292458659	43.8738568687	1
1305	5	50	33193	7082.66265326	car	0	1	0	0	0	leftturn	11.7424500143	70.2823170893	1
3073	5	50	37044	758.05980988	car	1	2	0	0	0	straight	1.5926226936	43.4160591637	1
3710	4	60	40626	11566.660142	VTB	1	2	0	0	0	other	0.6661229371	51.1585603037	1
3159	5	50	41688	7060.29438889	car	0	1	0	0	0	backup	0.7495056379	81.9385308967	0
4939	4	60	37591	8520.71035343	car	0	1	0	0	0	leftturn	2.5836477593	83.51898386	1
2061	5	50	33735	3451.71667914	car	1	2	1	0	0	straight	0.4884312458	67.524802753	1
2013	5	50	38763	7360.48338853	car	1	1	0	0	1	straight	1.6313833283	74.9995186693	1
2243	5	50	27857	15015.0255196	car	1	1	1	0	0	leftturn	5.8954999798	74.6959036053	1
742	5	50	43710	9611.55196352	car	0	3	0	0	0	straight	2.7154709118	61.2945312985	0
2498	5	50	34237	9189.01421066	car	0	2	1	0	0	straight	5.1306526255	74.1734275851	0
2915	5	50	46459	6760.50361514	VTB	0	1	0	0	0	straight	0.3395237401	60.1403804152	0
2511	5	50	42619	15379.2660887	VTB	1	1	1	0	0	leftturn	9.7347070211	73.9483734497	1
2489	5	50	37591	8520.71035343	car	1	0	1	1	0	leftturn	2.9260242946	82.5259190198	1
1067	5	50	13024	4939.11686641	VTB	0	0	1	0	0	leftturn	20.3642790441	43.5883960504	1
2744	5	50	32902	8392.54245808	car	0	1	0	0	0	leftturn	0.7318530481	82.8206668599	1
2336	5	50	33418	10204.5796477	VTB	0	1	0	0	0	leftturn	10.6816237357	61.4641468872	1
4607	4	60	35331	6254.70819587	VTB	0	1	1	0	0	leftturn	43.7464435628	53.8412345049	1
5568	4	60	40119	3445.79533138	car	0	1	0	0	0	leftturn	1.669645616	68.8244377008	0
4897	4	60	37591	8520.71035343	car	0	1	0	0	0	backup	2.5836477593	83.51898386	0
1271	5	50	47135	6522.83096951	car	1	1	1	0	0	straight	10.1005308194	80.8898642359	0
4286	4	60	69089	7307.8267531	car	1	0	0	0	0	straight	2.6844268847	69.8329769529	0
2331	5	50	32467	9997.111363	car	0	1	1	0	0	backup	12.5988864564	61.8019251704	0
4062	4	60	47135	6522.83096951	car	0	1	1	0	0	straight	10.4729983288	76.9540975948	1
4086	4	60	27786	5138.03814623	VTB	1	1	1	0	0	backup	19.0147286361	58.6390414116	0
5392	4	60	33032	7177.19885386	car	0	1	0	1	0	straight	2.2910881761	58.7272157922	1
1260	5	50	34521	2476.1169016	VTB	1	1	0	0	0	straight	10.538956476	60.1694823351	0
2547	5	50	42274	9578.86839913	car	0	1	1	0	0	leftturn	9.3522057471	65.430434648	1
1665	5	50	33738	14841.989946	car	1	1	0	0	0	straight	10.9751533627	71.8220777319	1
296	5	50	30450	11509.7949972	car	0	1	0	0	0	rightturn	0.8362721702	53.3303350244	0
2836	5	50	37215	3804.75698456	VTB	0	1	0	0	0	straight	0.501302006	43.4739214953	1
4925	4	60	37591	8520.71035343	car	0	1	0	0	0	rightturn	0.3674564916	40.241411539	1
2367	5	50	33811	16707.5168115	car	0	2	0	0	0	straight	10.2660575686	56.2930259256	0
3014	5	50	35331	6254.70819587	VTB	0	1	1	0	0	leftturn	15.0366452804	64.3027679792	1
2749	5	50	32902	8392.54245808	car	1	1	0	0	0	straight	1.4321095266	67.8632459194	1
3807	4	60	38496	3144.36321145	car	0	1	0	0	0	other	18.0259524164	53.8115631079	1
227	5	50	74033	644.809137383	VTB	1	0	1	0	0	straight	70.9944038015	9.2389869495	0
5881	2	80	39072	11286.1426737	car	1	1	0	0	0	leftturn	0	41.9833403198	1
3352	5	50	40119	3445.79533138	car	1	1	0	0	0	other	0.474671394	60.8132709331	1
4571	4	60	34981	2059.6875438	car	1	1	1	0	0	straight	2.4611177322	62.2028804575	0
3273	5	50	46535	5571.91110757	car	0	1	1	0	0	leftturn	4.9846493122	78.2125758247	1
4263	4	60	32145	9560.27962105	car	0	1	0	0	0	leftturn	0.8963339261	59.7228010694	1
1248	5	50	70524	5248.27449734	VTB	1	2	1	1	0	leftturn	8.6327197132	46.9398379946	1
2393	5	50	32467	9997.111363	car	1	1	1	0	0	straight	13.4794118832	68.3644118966	1
3898	4	60	25699	5251.92974548	VTB	0	1	0	0	1	other	6.212623676	43.8409840015	0
277	5	50	96383	267.625770551	VTB	0	1	0	1	0	leftturn	0.1561560086	58.0349188503	1
5852	2	80	35331	6254.70819587	car	0	2	0	0	0	straight	32.1954383199	63.5239078795	1
5524	4	60	40495	5199.5192791	car	0	1	0	0	0	other	1.1956419528	77.7881666203	1
1692	5	50	39192	1406.4656225	VTB	1	1	1	0	0	leftturn	0.2497693252	53.8009446429	1
2952	5	50	45000	3017.01541628	VTB	1	1	0	0	0	leftturn	1.1966474226	0.1703568022	1
3800	4	60	36922	6513.21096216	VTB	0	1	0	0	0	straight	24.9739744609	60.5903353126	0
3917	4	60	70939	1207.12470587	car	1	1	1	0	1	leftturn	0.0745220063	24.2092039464	1
2848	5	50	39931	4613.88417651	car	1	1	0	0	0	straight	0	85.4133204914	1
4715	4	60	28503	28792.5658274	car	0	1	0	0	0	straight	10.6217293494	43.7570333705	0
4846	4	60	41575	11353.2483419	car	0	1	0	0	0	leftturn	8.6938162513	61.0483048271	1
1974	5	50	40509	7159.37658745	car	0	1	0	0	0	leftturn	6.0522135053	70.6245734343	1
4748	4	60	28091	19976.0611054	car	0	1	0	0	0	leftturn	17.2682470386	65.5996110339	1
1948	5	50	38763	7360.48338853	car	0	2	0	0	0	leftturn	1.6562574092	67.2541415491	1
5007	4	60	44515	12445.1474324	VTB	0	1	0	0	0	leftturn	9.7074337616	67.5427248666	1
2813	5	50	29986	13098.3295563	car	1	0	0	0	0	leftturn	0.8935622945	57.9133351601	1
1736	5	50	40339	10206.8000327	car	0	1	0	0	0	other	2.0193215276	67.5002621202	1
2596	5	50	37301	14137.2785602	car	0	1	0	0	0	rightturn	10.8880303335	78.7896636004	0
1242	5	50	27786	5138.03814623	car	1	2	1	0	0	straight	18.4617919625	58.7127547421	0
4682	4	60	31725	8939.32878364	car	1	1	1	0	0	leftturn	3.3989719081	62.1117666565	1
393	5	50	39729	920.141336467	car	0	1	0	0	0	straight	2.1560815875	49.4571888086	1
4633	4	60	31233	17118.6243338	car	0	1	0	0	0	straight	4.5574389509	72.6182395128	1
3828	4	60	37272	7659.17383915	car	1	1	0	1	0	leftturn	0.194054832	59.9354470047	1
2025	5	50	53281	5066.31398494	car	0	1	0	0	0	straight	0	68.8899334612	1
4426	4	50	35152	16538.5797222	car	0	1	0	0	0	rightturn	3.4581822131	69.7493672944	1
610	5	50	39849	9367.50540581	car	0	1	0	0	0	straight	1.6389933316	66.8393563224	0
828	5	50	24460	8655.89498505	car	0	1	0	0	0	leftturn	2.2086173479	53.7448408935	1
3656	4	60	44582	5232.80930632	car	0	1	0	0	0	leftturn	9.8478298944	64.6374101109	1
1425	5	50	33193	7082.66265326	VTB	1	2	1	0	0	leftturn	8.2130535812	85.6295958912	1
5893	2	80	44211	7560.67167136	VTB	0	2	0	0	0	other	1.3597811539	72.7314556003	1
1141	5	50	42723	940.447210252	VTB	0	1	1	0	0	rightturn	9.7335854237	44.8593035031	1
3975	4	60	13024	4939.11686641	car	0	1	0	0	0	leftturn	25.1980904571	59.830615599	1
592	5	50	36174	11988.4394332	car	0	1	1	0	0	straight	0.6245279828	90.5476592001	0
4862	4	60	34526	13086.2974481	VTB	1	1	0	0	0	leftturn	2.6145461443	61.340466411	1
232	5	50	44613	1231.9215972	car	0	1	0	0	0	straight	0	58.167118665	0
5677	2	50	48585	3767.61763886	car	1	1	0	0	0	other	0.2172258711	7.6019636749	0
4579	4	60	36841	8188.92112153	car	0	2	1	0	0	straight	0.77143149	57.8677829063	0
4498	4	60	36796	5461.59352807	car	1	2	1	0	0	straight	2.804885942	8.5157205028	0
1677	5	50	33738	14841.989946	car	1	1	0	0	0	straight	5.6004113002	73.9776161075	1
4953	4	60	47978	15126.9257324	car	0	0	1	0	0	straight	11.3985358628	59.5808054052	0
2378	5	50	31725	8939.32878364	car	1	1	1	0	0	other	3.8986778565	61.1766577276	1
1048	5	50	14682	45325.8697374	car	0	1	0	0	0	other	15.7885410732	60.9844022203	0
3638	4	50	43168	5041.00230679	car	0	0	0	0	0	straight	19.1919313183	72.2327639654	0
382	5	50	48585	3767.61763886	car	0	3	0	0	0	leftturn	3.27759626	58.0751960488	0
3070	5	50	34879	12975.0296035	car	1	1	0	0	0	straight	1.2372381357	80.0435284336	0
4772	4	60	31613	7015.58291675	car	1	1	0	0	0	straight	1.7245551953	50.0377851988	0
152	5	50	56491	4054.81612989	car	0	1	0	0	0	straight	9.7234676599	85.8115470332	1
1562	5	50	26686	9404.36706218	car	1	1	1	0	0	straight	6.2661129919	62.4036512318	0
3067	5	50	31989	13551.7139033	car	0	1	0	1	0	straight	2.8418644816	57.905152591	0
3560	4	60	45408	4039.50187781	VTB	0	1	0	1	0	leftturn	15.1538921235	36.1864630731	1
5880	2	80	31549	6956.60541293	car	1	1	0	0	0	leftturn	4.001327483	16.0896585186	1
3213	5	50	59447	4250.17443388	car	0	1	0	0	0	straight	23.2361438929	35.1517024187	1
3105	5	50	33169	13791.9118056	car	1	1	1	0	0	straight	1.6755820604	76.4421743514	1
1567	5	50	32349	12610.6404966	car	1	1	0	0	0	other	4.9063346728	75.9616468224	0
3165	5	50	44357	5850.37060039	car	1	1	1	0	0	straight	56.235113704	19.6822762498	0
4070	4	60	34521	2476.1169016	car	1	1	1	0	0	other	18.4389420821	58.1814478574	1
2272	5	50	23266	14465.9625057	car	0	1	0	0	0	straight	5.1669644668	35.8027933598	1
3108	5	50	33169	13791.9118056	car	0	1	1	0	0	backup	3.8328972347	68.9870892724	1
2886	5	50	47707	4231.30288677	VTB	1	1	1	0	0	leftturn	0.6085036583	76.4648246831	1
1022	5	50	28915	1230.19600986	car	0	1	0	0	0	straight	18.1991688984	47.9181936134	1
2840	5	50	36567	3451.66754924	car	0	1	0	0	0	straight	0.6546004843	79.3031971837	0
1243	5	50	70524	5248.27449734	VTB	1	2	0	1	0	straight	8.6327197132	46.9398379946	0
2935	5	50	39636	13503.0137295	car	0	1	0	0	0	straight	0.5752064312	80.8805921821	1
3107	5	50	49374	8100.46171474	car	0	1	0	0	0	straight	0.281628295	72.8756165148	1
4393	4	60	21667	10773.2897597	VTB	0	1	0	0	0	rightturn	12.2571790686	54.2355329452	1
1489	5	50	32145	9560.27962105	car	0	1	0	1	0	straight	1.2178360778	43.8848862887	0
4762	4	60	32467	9997.111363	car	1	1	1	0	0	straight	12.886004699	58.7338747101	1
949	5	50	42176	2999.987145	VTB	0	1	0	0	0	backup	1.0902643848	65.1007789682	0
749	5	50	36922	6513.21096216	car	0	2	0	0	0	rightturn	3.7047653293	69.8220673066	1
5548	4	60	70342	2320.83226289	car	0	2	1	0	0	leftturn	0.8741665448	81.0361822606	0
4186	4	60	23067	12679.948957	VTB	1	1	0	0	0	leftturn	4.7930185223	75.5402840625	1
1290	5	50	67098	1840.70415022	car	1	1	1	0	0	straight	6.5702166155	34.9622545281	0
1864	5	50	28129	11245.82535	car	0	1	1	0	0	leftturn	6.1434056478	56.7426418055	1
1640	5	50	57258	12777.0044206	car	1	1	0	0	0	backup	3.4997729985	62.7796484812	0
5513	4	60	41586	9093.36937973	car	1	1	0	0	0	straight	3.8940380055	57.6357563359	1
3101	5	50	32482	16535.7279594	car	1	1	1	0	0	straight	5.1558903672	69.5412832977	1
2201	5	50	27857	15015.0255196	car	0	1	0	0	0	straight	6.9119970821	74.8980062415	0
1374	5	50	31483	6369.41822128	car	0	0	1	0	0	leftturn	3.0178746039	59.3569137211	1
1926	5	50	28814	5245.23850877	car	0	1	0	0	0	straight	2.5954513565	7.7836347233	0
4077	4	60	24360	14052.1476683	car	1	1	0	0	0	other	12.2949470628	63.0703468597	1
1182	5	50	55425	3808.92861065	car	0	1	0	0	0	leftturn	12.9733870752	42.7063545193	1
4974	4	60	44515	12445.1474324	car	1	1	1	0	0	straight	9.7074337616	67.5427248666	1
778	5	50	44097	2165.31841445	VTB	0	2	0	1	0	straight	0.4128162577	51.8290199552	0
570	5	50	59293	10694.3222192	VTB	0	1	0	0	0	rightturn	3.1792702985	70.1618918332	1
2039	5	50	30672	8505.893197	car	1	1	1	0	0	straight	3.2268976437	87.8316690691	0
